den,datum,orp_kod,orp_nazev,incidence_7,incidence_65_7,incidence_75_7,prevalence,prevalence_65,prevalence_75,aktualni_pocet_hospitalizovanych_osob,nove_hosp_7,testy_7
sobota,2020-04-04,7102,Jeseník,0,0,0,2,0,0,1,0,56
sobota,2020-04-04,4212,Rumburk,1,1,0,2,1,0,0,0,28
sobota,2020-04-04,7103,Konice,0,0,0,0,0,0,0,0,26
sobota,2020-04-04,7104,"Lipník nad Bečvou",0,0,0,0,0,0,0,0,24
sobota,2020-04-04,4213,Teplice,15,4,2,16,4,2,0,1,261
sobota,2020-04-04,4214,"Ústí nad Labem",34,2,0,60,2,0,3,2,135
sobota,2020-04-04,7105,Litovel,30,6,2,108,14,5,7,1,256
sobota,2020-04-04,4215,Varnsdorf,2,0,0,7,0,0,0,0,42
sobota,2020-04-04,7106,Mohelnice,1,0,0,1,0,0,0,0,22
sobota,2020-04-04,7107,Olomouc,104,8,2,165,15,2,6,4,301
sobota,2020-04-04,4216,Žatec,3,1,1,4,1,1,2,2,92
sobota,2020-04-04,7108,Prostějov,1,1,1,34,4,3,1,0,314
sobota,2020-04-04,5101,"Česká Lípa",2,0,0,4,0,0,0,0,32
sobota,2020-04-04,5102,Frýdlant,2,2,0,2,2,0,0,0,4
sobota,2020-04-04,7109,Přerov,0,0,0,6,3,0,1,1,178
sobota,2020-04-04,7110,Šternberk,8,1,0,15,2,1,4,1,121
sobota,2020-04-04,0,Praha,377,74,42,1032,181,101,122,64,5676
sobota,2020-04-04,5104,Jilemnice,4,1,0,8,3,2,1,2,28
sobota,2020-04-04,7111,Šumperk,14,3,0,17,5,2,2,1,119
sobota,2020-04-04,7112,Uničov,10,4,1,39,13,1,7,3,157
sobota,2020-04-04,2001,Benešov,10,2,1,35,5,1,2,1,258
sobota,2020-04-04,5105,Liberec,23,6,3,56,13,7,2,0,50
sobota,2020-04-04,2002,Beroun,4,0,0,13,0,0,1,1,109
sobota,2020-04-04,5106,"Nový Bor",1,1,1,1,1,1,0,0,15
sobota,2020-04-04,7113,Zábřeh,3,0,0,7,0,0,0,0,61
sobota,2020-04-04,2003,"Brandýs n.L.- St.Boleslav",22,4,2,67,9,4,2,1,285
sobota,2020-04-04,7201,"Bystřice pod Hostýnem",0,0,0,0,0,0,0,0,14
sobota,2020-04-04,5107,Semily,8,4,2,10,4,2,0,1,46
sobota,2020-04-04,5103,"Jablonec nad Nisou",17,4,0,31,9,0,1,1,35
sobota,2020-04-04,2004,Čáslav,0,0,0,0,0,0,0,0,65
sobota,2020-04-04,7202,Holešov,0,0,0,1,0,0,0,0,20
sobota,2020-04-04,5108,Tanvald,14,0,0,16,0,0,2,2,21
sobota,2020-04-04,2005,Černošice,24,3,0,77,11,4,7,3,475
sobota,2020-04-04,7203,Kroměříž,6,0,0,18,0,0,2,1,77
sobota,2020-04-04,5109,Turnov,8,3,1,14,5,1,1,1,27
sobota,2020-04-04,2006,"Český Brod",7,0,0,13,2,2,2,0,70
sobota,2020-04-04,7204,Luhačovice,2,0,0,8,1,1,1,1,25
sobota,2020-04-04,5110,"Železný Brod",2,0,0,2,0,0,1,1,4
sobota,2020-04-04,2007,Dobříš,1,1,0,9,2,0,2,1,49
sobota,2020-04-04,7205,Otrokovice,3,0,0,4,0,0,0,0,42
sobota,2020-04-04,5201,Broumov,2,0,0,9,0,0,0,0,89
sobota,2020-04-04,2008,Hořovice,4,0,0,17,2,1,2,1,59
sobota,2020-04-04,7206,"Rožnov pod Radhoštěm",2,0,0,4,0,0,0,0,30
sobota,2020-04-04,5202,Dobruška,3,0,0,4,0,0,0,0,35
sobota,2020-04-04,2009,Kladno,16,2,1,44,5,2,5,4,164
sobota,2020-04-04,5203,"Dvůr Králové nad Labem",0,0,0,0,0,0,0,0,40
sobota,2020-04-04,7207,"Uherské Hradiště",14,0,0,35,4,2,0,0,261
sobota,2020-04-04,2010,Kolín,12,5,3,26,6,3,2,6,310
sobota,2020-04-04,5204,Hořice,1,0,0,1,0,0,0,0,38
sobota,2020-04-04,7208,"Uherský Brod",31,7,0,52,11,2,3,3,216
sobota,2020-04-04,2011,"Kralupy nad Vltavou",4,1,0,15,5,0,1,0,78
sobota,2020-04-04,5205,"Hradec Králové",16,0,0,37,3,1,3,2,488
sobota,2020-04-04,7209,"Valašské Klobouky",1,0,0,2,0,0,0,0,14
sobota,2020-04-04,2012,"Kutná Hora",4,0,0,9,0,0,0,1,134
sobota,2020-04-04,5206,Jaroměř,3,1,1,7,3,2,0,0,54
sobota,2020-04-04,7210,"Valašské Meziříčí",3,0,0,5,0,0,0,0,34
sobota,2020-04-04,2013,"Lysá nad Labem",2,1,0,9,1,0,0,0,75
sobota,2020-04-04,5207,Jičín,10,2,1,14,3,2,1,0,106
sobota,2020-04-04,7211,Vizovice,1,0,0,5,0,0,0,0,18
sobota,2020-04-04,2014,Mělník,4,1,1,11,1,1,1,1,106
sobota,2020-04-04,5208,"Kostelec nad Orlicí",4,0,0,5,0,0,1,1,45
sobota,2020-04-04,2015,"Mladá Boleslav",11,1,0,23,0,0,0,0,309
sobota,2020-04-04,7212,Vsetín,9,1,0,9,1,0,0,0,56
sobota,2020-04-04,7213,Zlín,9,5,2,24,7,3,1,1,113
sobota,2020-04-04,5209,Náchod,10,1,0,34,2,0,0,0,218
sobota,2020-04-04,2016,"Mnichovo Hradiště",2,0,0,2,0,0,0,0,34
sobota,2020-04-04,8001,Bílovec,2,0,0,7,0,0,0,0,53
sobota,2020-04-04,5210,"Nová Paka",0,0,0,1,0,0,0,0,29
sobota,2020-04-04,2017,Neratovice,9,3,1,14,3,1,1,1,87
sobota,2020-04-04,5211,"Nové Město nad Metují",2,0,0,3,0,0,0,0,52
sobota,2020-04-04,8002,Bohumín,7,1,1,10,1,1,0,0,114
sobota,2020-04-04,2018,Nymburk,6,3,3,12,2,2,4,4,94
sobota,2020-04-04,8003,Bruntál,1,0,0,12,2,1,1,0,28
sobota,2020-04-04,5212,"Nový Bydžov",0,0,0,2,0,0,1,1,26
sobota,2020-04-04,2019,Poděbrady,5,0,0,6,0,0,0,0,75
sobota,2020-04-04,8004,"Český Těšín",3,0,0,15,0,0,0,0,61
sobota,2020-04-04,2020,Příbram,3,2,1,20,5,1,2,1,154
sobota,2020-04-04,8005,"Frenštát pod Radhoštěm",0,0,0,0,0,0,0,0,16
sobota,2020-04-04,5214,Trutnov,5,0,0,9,1,0,0,0,95
sobota,2020-04-04,5213,"Rychnov nad Kněžnou",1,1,1,1,1,1,0,0,40
neděle,2020-04-05,5108,Tanvald,11,0,0,16,0,0,2,2,19
neděle,2020-04-05,7202,Holešov,0,0,0,0,0,0,0,0,18
neděle,2020-04-05,2004,Čáslav,1,0,0,1,0,0,0,0,70
neděle,2020-04-05,5103,"Jablonec nad Nisou",15,4,0,33,10,0,1,1,32
neděle,2020-04-05,5107,Semily,8,4,2,10,4,2,0,1,49
neděle,2020-04-05,7201,"Bystřice pod Hostýnem",0,0,0,0,0,0,0,0,14
neděle,2020-04-05,2003,"Brandýs n.L.- St.Boleslav",20,2,0,65,9,4,2,1,326
neděle,2020-04-05,7113,Zábřeh,2,0,0,7,0,0,0,0,56
neděle,2020-04-05,5106,"Nový Bor",1,1,1,1,1,1,0,0,14
neděle,2020-04-05,2002,Beroun,4,0,0,13,0,0,0,1,109
neděle,2020-04-05,5105,Liberec,16,5,3,58,13,7,2,0,57
neděle,2020-04-05,2001,Benešov,10,2,1,35,5,1,2,1,275
neděle,2020-04-05,7112,Uničov,8,3,1,39,13,1,7,3,146
neděle,2020-04-05,7111,Šumperk,17,4,0,20,6,2,2,1,128
neděle,2020-04-05,5104,Jilemnice,4,0,0,9,3,2,1,2,31
neděle,2020-04-05,0,Praha,382,81,46,1059,190,104,116,57,6234
neděle,2020-04-05,7110,Šternberk,8,1,0,14,2,1,4,1,119
neděle,2020-04-05,7109,Přerov,0,0,0,6,3,0,1,1,175
neděle,2020-04-05,5102,Frýdlant,3,3,0,3,3,0,0,0,7
neděle,2020-04-05,5101,"Česká Lípa",2,0,0,4,0,0,0,0,32
neděle,2020-04-05,7108,Prostějov,1,1,1,33,4,3,1,0,320
neděle,2020-04-05,4216,Žatec,3,1,1,4,1,1,2,2,100
neděle,2020-04-05,7107,Olomouc,93,5,2,167,15,2,6,4,283
neděle,2020-04-05,7106,Mohelnice,1,0,0,1,0,0,0,0,23
neděle,2020-04-05,4215,Varnsdorf,2,0,0,7,0,0,0,0,46
neděle,2020-04-05,7105,Litovel,27,6,2,107,14,5,7,1,180
neděle,2020-04-05,4214,"Ústí nad Labem",36,2,0,64,2,0,3,1,153
neděle,2020-04-05,4213,Teplice,19,6,3,20,6,3,1,2,269
neděle,2020-04-05,7104,"Lipník nad Bečvou",0,0,0,0,0,0,0,0,23
neděle,2020-04-05,7103,Konice,0,0,0,0,0,0,0,0,25
neděle,2020-04-05,4212,Rumburk,1,1,0,2,1,0,0,0,33
neděle,2020-04-05,7102,Jeseník,0,0,0,2,0,0,1,0,52
neděle,2020-04-05,4211,"Roudnice nad Labem",9,2,1,13,4,1,2,1,38
neděle,2020-04-05,4210,Podbořany,0,0,0,0,0,0,0,0,121
neděle,2020-04-05,7101,Hranice,1,0,0,5,0,0,0,0,49
neděle,2020-04-05,6421,Židlochovice,1,0,0,1,0,0,0,0,46
neděle,2020-04-05,4209,Most,2,2,1,6,3,1,0,0,185
neděle,2020-04-05,6420,Znojmo,20,2,1,42,3,2,0,0,290
neděle,2020-04-05,4208,Lovosice,13,2,0,17,3,0,0,0,24
neděle,2020-04-05,6419,Vyškov,9,2,0,10,2,0,0,0,82
neděle,2020-04-05,4207,Louny,2,0,0,5,1,0,1,1,155
neděle,2020-04-05,4206,Litvínov,5,2,1,10,3,1,3,1,80
neděle,2020-04-05,6418,"Veselí nad Moravou",0,0,0,1,1,0,0,0,50
neděle,2020-04-05,4205,Litoměřice,76,30,18,101,45,29,11,10,111
neděle,2020-04-05,6417,Tišnov,5,4,0,12,5,0,2,1,42
neděle,2020-04-05,4204,Kadaň,0,0,0,1,0,0,1,0,111
neděle,2020-04-05,6416,Šlapanice,3,0,0,11,2,0,0,0,72
neděle,2020-04-05,6306,"Moravské Budějovice",1,0,0,1,0,0,1,1,49
neděle,2020-04-05,4203,Chomutov,4,1,1,9,2,1,2,0,287
neděle,2020-04-05,6415,"Slavkov u Brna",1,0,0,1,0,0,0,0,26
neděle,2020-04-05,6414,Rosice,1,0,0,3,0,0,1,1,29
neděle,2020-04-05,4202,Děčín,10,2,0,13,3,0,0,1,181
neděle,2020-04-05,4201,Bílina,2,0,0,2,0,0,0,0,25
neděle,2020-04-05,6413,Pohořelice,4,0,0,7,0,0,0,0,27
neděle,2020-04-05,4107,Sokolov,8,1,1,15,1,1,1,1,25
neděle,2020-04-05,6412,"Moravský Krumlov",0,0,0,1,0,0,0,0,21
neděle,2020-04-05,4106,Ostrov,4,0,0,6,0,0,0,0,15
neděle,2020-04-05,6411,Mikulov,5,3,2,4,2,1,4,5,61
neděle,2020-04-05,4105,"Mariánské Lázně",7,4,2,35,6,3,4,3,49
neděle,2020-04-05,6410,Kyjov,0,0,0,1,0,0,0,0,91
neděle,2020-04-05,6408,Ivančice,1,1,1,1,1,1,0,0,22
neděle,2020-04-05,4104,Kraslice,2,2,2,2,2,2,1,1,8
neděle,2020-04-05,6409,Kuřim,0,0,0,0,0,0,0,0,29
neděle,2020-04-05,4103,"Karlovy Vary",11,0,0,26,1,0,3,3,46
neděle,2020-04-05,4102,Cheb,25,7,6,43,7,6,8,8,25
neděle,2020-04-05,6407,Hustopeče,5,2,0,8,2,0,3,3,58
neděle,2020-04-05,4101,Aš,6,2,0,8,3,0,3,2,10
neděle,2020-04-05,6406,Hodonín,1,0,0,3,0,0,0,0,83
neděle,2020-04-05,6405,Bučovice,3,0,0,3,0,0,1,1,13
neděle,2020-04-05,3215,Tachov,3,0,0,13,2,0,0,0,110
neděle,2020-04-05,3214,Sušice,2,0,0,2,0,0,0,0,33
neděle,2020-04-05,6404,Břeclav,26,10,6,36,9,5,13,13,262
neděle,2020-04-05,6403,Brno,31,5,5,94,10,9,11,7,548
neděle,2020-04-05,3213,Stříbro,0,0,0,0,0,0,0,0,55
neděle,2020-04-05,3212,Stod,1,1,0,3,2,0,1,1,55
neděle,2020-04-05,6402,Boskovice,3,1,0,3,1,0,1,1,59
neděle,2020-04-05,3211,Rokycany,1,0,0,1,0,0,0,0,134
neděle,2020-04-05,6401,Blansko,2,1,0,3,2,0,0,0,59
neděle,2020-04-05,3210,Přeštice,1,1,0,2,1,0,0,0,62
neděle,2020-04-05,6315,"Žďár nad Sázavou",9,1,0,20,1,0,0,0,105
neděle,2020-04-05,3209,Plzeň,20,3,1,40,4,2,3,1,763
neděle,2020-04-05,6314,"Velké Meziříčí",1,0,0,1,0,0,1,0,62
neděle,2020-04-05,3208,Nýřany,1,0,0,2,0,0,0,0,202
neděle,2020-04-05,6313,Třebíč,2,0,0,17,2,0,2,1,101
neděle,2020-04-05,3207,Nepomuk,0,0,0,0,0,0,0,0,17
neděle,2020-04-05,6312,Telč,0,0,0,3,0,0,0,0,34
neděle,2020-04-05,3206,Kralovice,3,1,0,5,1,0,0,0,92
neděle,2020-04-05,6311,"Světlá nad Sázavou",3,0,0,21,4,2,2,0,72
neděle,2020-04-05,3205,Klatovy,16,3,1,25,3,1,0,0,128
neděle,2020-04-05,6310,Pelhřimov,0,0,0,0,0,0,0,0,67
neděle,2020-04-05,6309,Pacov,0,0,0,0,0,0,0,0,24
neděle,2020-04-05,3204,"Horšovský Týn",8,2,1,10,2,1,1,1,45
neděle,2020-04-05,3203,Horažďovice,0,0,0,0,0,0,0,0,20
neděle,2020-04-05,6308,"Nové Město na Moravě",1,0,0,2,0,0,0,0,34
neděle,2020-04-05,3201,Blovice,0,0,0,1,1,0,0,0,41
neděle,2020-04-05,3202,Domažlice,90,14,2,137,20,3,8,4,359
neděle,2020-04-05,6307,"Náměšť nad Oslavou",3,0,0,4,0,0,0,0,23
neděle,2020-04-05,3117,Vodňany,1,0,0,1,0,0,0,0,14
neděle,2020-04-05,6305,Jihlava,1,0,0,7,1,1,0,0,161
neděle,2020-04-05,3116,Vimperk,0,0,0,7,2,0,3,1,10
neděle,2020-04-05,6304,Chotěboř,1,0,0,3,0,0,0,0,40
neděle,2020-04-05,3115,"Týn nad Vltavou",0,0,0,0,0,0,0,0,17
neděle,2020-04-05,3114,Třeboň,0,0,0,1,0,0,0,0,24
neděle,2020-04-05,6303,Humpolec,0,0,0,0,0,0,0,0,26
neděle,2020-04-05,3113,"Trhové Sviny",0,0,0,0,0,0,0,0,32
neděle,2020-04-05,6302,"Havlíčkův Brod",2,0,0,31,15,13,2,2,162
neděle,2020-04-05,5314,"Vysoké Mýto",4,2,2,4,2,2,1,1,101
neděle,2020-04-05,3112,Tábor,7,1,0,12,1,0,1,2,36
neděle,2020-04-05,6301,"Bystřice nad Pernštejnem",6,0,0,11,0,0,0,0,51
neděle,2020-04-05,8022,Vítkov,4,3,1,3,2,1,1,2,10
neděle,2020-04-05,3111,Strakonice,6,2,1,25,8,2,1,1,27
neděle,2020-04-05,5315,Žamberk,1,0,0,1,0,0,0,0,43
neděle,2020-04-05,8021,Třinec,1,0,0,3,0,0,0,0,33
neděle,2020-04-05,3110,Soběslav,1,0,0,1,0,0,0,0,10
neděle,2020-04-05,8020,Rýmařov,0,0,0,3,0,0,0,0,10
neděle,2020-04-05,8019,Ostrava,65,22,14,136,30,15,8,8,1620
neděle,2020-04-05,3109,Prachatice,2,2,0,8,3,1,2,2,31
neděle,2020-04-05,5313,"Ústí nad Orlicí",0,0,0,2,0,0,0,0,80
neděle,2020-04-05,5312,Svitavy,2,2,0,3,2,0,1,1,82
neděle,2020-04-05,3108,Písek,5,0,0,5,0,0,1,1,136
neděle,2020-04-05,8018,Orlová,5,1,0,10,1,0,1,1,135
neděle,2020-04-05,3107,Milevsko,0,0,0,2,3,2,0,0,20
neděle,2020-04-05,5311,Přelouč,7,3,0,9,5,1,3,1,73
neděle,2020-04-05,8017,Opava,8,0,0,25,2,0,0,0,128
neděle,2020-04-05,3106,Kaplice,0,0,0,1,0,0,0,0,20
neděle,2020-04-05,5310,Polička,1,0,0,2,0,0,0,0,68
neděle,2020-04-05,8016,Odry,5,1,1,8,2,1,1,0,20
neděle,2020-04-05,3105,"Jindřichův Hradec",8,1,0,10,1,0,1,1,28
neděle,2020-04-05,8015,"Nový Jičín",6,0,0,8,0,0,0,1,44
neděle,2020-04-05,5309,Pardubice,45,9,6,66,11,6,7,6,632
neděle,2020-04-05,5308,"Moravská Třebová",1,0,0,2,1,1,1,1,56
neděle,2020-04-05,3104,Dačice,0,0,0,0,0,0,0,0,9
neděle,2020-04-05,8014,Krnov,0,0,0,5,1,0,0,0,19
neděle,2020-04-05,8013,Kravaře,2,0,0,5,0,0,0,0,28
neděle,2020-04-05,3103,"Český Krumlov",0,0,0,20,6,5,0,0,74
neděle,2020-04-05,5307,Litomyšl,2,0,0,8,1,0,1,0,89
neděle,2020-04-05,8012,Kopřivnice,5,0,0,18,1,0,0,0,40
neděle,2020-04-05,3102,"České Budějovice",6,0,0,20,2,1,0,0,367
neděle,2020-04-05,5306,Lanškroun,2,1,0,3,1,0,1,1,77
neděle,2020-04-05,3101,Blatná,0,0,0,2,1,0,0,0,9
neděle,2020-04-05,8011,Karviná,10,0,0,21,1,1,1,0,302
neděle,2020-04-05,5305,Králíky,0,0,0,0,0,0,0,0,21
neděle,2020-04-05,2026,Votice,3,1,1,4,1,1,1,2,37
neděle,2020-04-05,8010,Jablunkov,5,1,0,9,2,0,2,1,18
neděle,2020-04-05,5304,Chrudim,21,8,5,45,10,5,6,6,366
neděle,2020-04-05,5303,Holice,3,0,0,3,0,0,1,1,53
neděle,2020-04-05,2025,Vlašim,7,3,0,10,4,0,1,1,83
neděle,2020-04-05,8009,Hlučín,3,0,0,7,0,0,0,0,153
neděle,2020-04-05,2024,Slaný,3,2,2,16,4,3,2,1,58
neděle,2020-04-05,8008,Havířov,11,2,0,24,3,0,1,1,499
neděle,2020-04-05,5302,Hlinsko,11,1,1,13,1,1,1,1,63
neděle,2020-04-05,8007,"Frýdlant nad Ostravicí",2,1,0,6,4,0,0,0,78
neděle,2020-04-05,2023,Sedlčany,1,0,0,6,1,0,0,0,56
neděle,2020-04-05,5301,"Česká Třebová",1,1,0,2,1,0,1,0,40
neděle,2020-04-05,5215,Vrchlabí,0,0,0,3,0,0,0,0,46
neděle,2020-04-05,2022,Říčany,9,2,1,36,3,1,1,1,258
neděle,2020-04-05,8006,Frýdek-Místek,23,6,5,92,17,9,6,3,424
neděle,2020-04-05,2021,Rakovník,2,0,0,9,0,0,0,0,80
neděle,2020-04-05,5213,"Rychnov nad Kněžnou",1,1,1,1,1,1,0,0,43
neděle,2020-04-05,5214,Trutnov,5,0,0,9,1,0,0,0,90
neděle,2020-04-05,8005,"Frenštát pod Radhoštěm",0,0,0,0,0,0,0,0,19
neděle,2020-04-05,2020,Příbram,5,3,2,21,5,1,2,1,159
neděle,2020-04-05,8004,"Český Těšín",3,0,0,15,0,0,0,0,61
neděle,2020-04-05,2019,Poděbrady,5,0,0,6,0,0,0,0,81
neděle,2020-04-05,5212,"Nový Bydžov",0,0,0,2,0,0,1,1,28
neděle,2020-04-05,8003,Bruntál,1,0,0,12,2,1,1,0,28
neděle,2020-04-05,2018,Nymburk,6,3,3,12,2,2,3,4,107
neděle,2020-04-05,8002,Bohumín,7,1,1,10,1,1,0,0,116
neděle,2020-04-05,5211,"Nové Město nad Metují",2,0,0,3,0,0,0,0,52
neděle,2020-04-05,2017,Neratovice,11,4,2,16,4,2,4,4,104
neděle,2020-04-05,5210,"Nová Paka",0,0,0,1,0,0,0,0,29
neděle,2020-04-05,8001,Bílovec,2,0,0,7,0,0,0,0,52
neděle,2020-04-05,2016,"Mnichovo Hradiště",2,0,0,2,0,0,0,0,35
neděle,2020-04-05,5209,Náchod,9,1,0,33,2,0,0,0,213
neděle,2020-04-05,7213,Zlín,9,5,2,24,7,3,5,4,114
neděle,2020-04-05,7212,Vsetín,10,1,0,10,1,0,0,0,57
neděle,2020-04-05,2015,"Mladá Boleslav",13,1,0,25,0,0,0,0,322
neděle,2020-04-05,5208,"Kostelec nad Orlicí",5,0,0,6,0,0,1,1,47
neděle,2020-04-05,2014,Mělník,4,1,1,10,1,1,1,1,135
neděle,2020-04-05,7211,Vizovice,1,0,0,5,0,0,0,0,18
neděle,2020-04-05,5207,Jičín,9,2,1,14,3,2,1,0,115
neděle,2020-04-05,2013,"Lysá nad Labem",2,1,0,9,1,0,0,0,79
neděle,2020-04-05,7210,"Valašské Meziříčí",3,0,0,5,0,0,0,0,36
neděle,2020-04-05,5206,Jaroměř,3,1,1,7,3,2,0,0,54
neděle,2020-04-05,2012,"Kutná Hora",5,1,1,10,1,1,0,0,134
neděle,2020-04-05,7209,"Valašské Klobouky",1,0,0,2,0,0,0,0,13
neděle,2020-04-05,5205,"Hradec Králové",14,0,0,37,3,1,3,2,479
neděle,2020-04-05,2011,"Kralupy nad Vltavou",4,1,0,15,5,0,1,0,91
neděle,2020-04-05,7208,"Uherský Brod",22,6,0,51,11,2,3,2,206
neděle,2020-04-05,5204,Hořice,1,0,0,1,0,0,0,0,36
neděle,2020-04-05,2010,Kolín,13,6,3,27,7,3,2,6,332
neděle,2020-04-05,7207,"Uherské Hradiště",12,0,0,34,4,2,0,0,233
neděle,2020-04-05,5203,"Dvůr Králové nad Labem",0,0,0,0,0,0,0,0,39
neděle,2020-04-05,2009,Kladno,15,2,1,44,5,2,4,4,176
neděle,2020-04-05,5202,Dobruška,3,0,0,4,0,0,0,0,38
neděle,2020-04-05,7206,"Rožnov pod Radhoštěm",2,0,0,4,0,0,0,0,32
neděle,2020-04-05,2008,Hořovice,4,0,0,17,2,1,2,1,63
neděle,2020-04-05,5201,Broumov,3,0,0,11,0,0,0,0,86
neděle,2020-04-05,7205,Otrokovice,3,0,0,4,0,0,0,0,39
neděle,2020-04-05,2007,Dobříš,0,0,0,8,2,0,2,1,53
neděle,2020-04-05,5110,"Železný Brod",2,0,0,2,0,0,1,1,3
neděle,2020-04-05,7204,Luhačovice,1,0,0,8,1,1,1,1,25
neděle,2020-04-05,2006,"Český Brod",7,0,0,12,2,2,2,0,80
neděle,2020-04-05,5109,Turnov,9,4,1,15,6,1,1,1,31
neděle,2020-04-05,7203,Kroměříž,5,0,0,18,0,0,2,1,76
neděle,2020-04-05,2005,Černošice,24,2,0,77,11,4,7,3,493
pondělí,2020-04-06,2021,Rakovník,2,0,0,9,0,0,0,0,77
pondělí,2020-04-06,8006,Frýdek-Místek,29,6,5,97,15,8,5,2,466
pondělí,2020-04-06,2022,Říčany,12,2,1,37,3,1,1,1,229
pondělí,2020-04-06,5215,Vrchlabí,1,0,0,4,0,0,0,0,57
pondělí,2020-04-06,5301,"Česká Třebová",1,1,0,2,1,0,1,0,52
pondělí,2020-04-06,2023,Sedlčany,2,0,0,7,1,0,0,0,56
pondělí,2020-04-06,8007,"Frýdlant nad Ostravicí",2,1,0,6,4,0,0,0,75
pondělí,2020-04-06,5302,Hlinsko,12,2,1,14,2,1,1,1,71
pondělí,2020-04-06,8008,Havířov,13,2,0,26,3,0,2,2,519
pondělí,2020-04-06,2024,Slaný,5,3,3,18,5,4,3,2,55
pondělí,2020-04-06,8009,Hlučín,4,0,0,8,0,0,0,0,161
pondělí,2020-04-06,2025,Vlašim,9,4,0,12,5,0,1,1,81
pondělí,2020-04-06,5303,Holice,3,0,0,3,0,0,1,1,63
pondělí,2020-04-06,5304,Chrudim,21,8,5,45,10,5,6,6,368
pondělí,2020-04-06,8010,Jablunkov,3,0,0,9,2,0,2,1,20
pondělí,2020-04-06,2026,Votice,3,1,1,5,1,1,1,1,48
pondělí,2020-04-06,5305,Králíky,0,0,0,0,0,0,0,0,21
pondělí,2020-04-06,8011,Karviná,12,0,0,22,1,1,1,0,312
pondělí,2020-04-06,3101,Blatná,0,0,0,2,1,0,0,0,8
pondělí,2020-04-06,5306,Lanškroun,2,1,0,3,1,0,1,1,77
pondělí,2020-04-06,3102,"České Budějovice",5,0,0,20,2,1,0,0,317
pondělí,2020-04-06,8012,Kopřivnice,6,0,0,19,1,0,0,0,37
pondělí,2020-04-06,5307,Litomyšl,2,0,0,8,1,0,1,0,98
pondělí,2020-04-06,3103,"Český Krumlov",0,0,0,20,6,5,0,0,50
pondělí,2020-04-06,8013,Kravaře,2,0,0,5,0,0,0,0,28
pondělí,2020-04-06,8014,Krnov,0,0,0,4,1,0,0,0,22
pondělí,2020-04-06,3104,Dačice,0,0,0,0,0,0,0,0,11
pondělí,2020-04-06,5308,"Moravská Třebová",1,0,0,2,1,1,1,1,58
pondělí,2020-04-06,5309,Pardubice,43,9,6,66,10,6,7,5,655
pondělí,2020-04-06,8015,"Nový Jičín",6,0,0,8,0,0,0,1,47
pondělí,2020-04-06,3105,"Jindřichův Hradec",8,1,0,10,1,0,1,1,27
pondělí,2020-04-06,8016,Odry,5,1,1,8,2,1,1,0,19
pondělí,2020-04-06,5310,Polička,1,0,0,2,0,0,0,0,72
pondělí,2020-04-06,3106,Kaplice,0,0,0,1,0,0,0,0,19
pondělí,2020-04-06,8017,Opava,12,1,1,30,3,1,0,0,136
pondělí,2020-04-06,5311,Přelouč,6,2,0,9,5,1,3,1,77
pondělí,2020-04-06,3107,Milevsko,0,0,0,2,3,2,0,0,20
pondělí,2020-04-06,8018,Orlová,7,2,0,13,2,0,2,2,147
pondělí,2020-04-06,3108,Písek,3,0,0,5,0,0,1,1,131
pondělí,2020-04-06,5312,Svitavy,2,2,0,3,2,0,1,1,86
pondělí,2020-04-06,5313,"Ústí nad Orlicí",0,0,0,2,0,0,0,0,80
pondělí,2020-04-06,3109,Prachatice,1,1,0,8,3,1,2,2,28
pondělí,2020-04-06,8019,Ostrava,83,38,28,159,47,28,17,17,1662
pondělí,2020-04-06,8020,Rýmařov,0,0,0,3,0,0,0,0,13
pondělí,2020-04-06,3110,Soběslav,0,0,0,1,0,0,0,0,11
pondělí,2020-04-06,8021,Třinec,1,0,0,3,0,0,0,0,37
pondělí,2020-04-06,5315,Žamberk,1,0,0,1,0,0,0,0,50
pondělí,2020-04-06,3111,Strakonice,5,0,0,26,8,2,1,1,25
pondělí,2020-04-06,8022,Vítkov,4,3,1,3,2,1,1,2,11
pondělí,2020-04-06,6301,"Bystřice nad Pernštejnem",5,0,0,11,0,0,0,0,54
pondělí,2020-04-06,3112,Tábor,6,1,0,12,1,0,1,2,35
pondělí,2020-04-06,5314,"Vysoké Mýto",4,2,2,4,2,2,1,1,109
pondělí,2020-04-06,6302,"Havlíčkův Brod",1,0,0,31,15,13,3,3,167
pondělí,2020-04-06,3113,"Trhové Sviny",0,0,0,0,0,0,0,0,30
pondělí,2020-04-06,6303,Humpolec,0,0,0,0,0,0,0,0,31
pondělí,2020-04-06,3114,Třeboň,0,0,0,1,0,0,0,0,21
pondělí,2020-04-06,3115,"Týn nad Vltavou",0,0,0,0,0,0,0,0,14
pondělí,2020-04-06,6304,Chotěboř,4,0,0,6,0,0,0,0,43
pondělí,2020-04-06,3116,Vimperk,1,0,0,8,2,0,3,1,11
pondělí,2020-04-06,6305,Jihlava,1,0,0,7,1,1,0,0,156
pondělí,2020-04-06,3117,Vodňany,2,1,1,2,1,1,0,0,14
pondělí,2020-04-06,6307,"Náměšť nad Oslavou",1,0,0,4,0,0,0,0,32
pondělí,2020-04-06,3202,Domažlice,76,11,2,141,21,4,9,5,378
pondělí,2020-04-06,3201,Blovice,0,0,0,1,1,0,0,0,46
pondělí,2020-04-06,6308,"Nové Město na Moravě",1,0,0,2,0,0,0,0,33
